publisher_id,publisher_name
1372,Addictive 247 Games
1373,Addonius Productions
1374,Adei Devind
1375,Adelante
1376,Adelante LLC
1377,Adelante LTD
1378,Adelheid Software Ltd.
1379,Adelpha Studio
1380,Adem Kaya
1381,Adem and Elias
1382,Aden Interactive
1383,Adequate Frustration
1384,Adham Jaber
1385,Adhere Technology
1386,Adhiesc
1387,Adhoc Games
1388,Adi Zhavo
1389,Adil Ahmed
1390,Adins Games
1391,Adipson Studio
1392,Adisa Game Studio
1393,Aditon Inc
1394,Adjective Animal
1395,Adjective Noun
1396,Adjective Noun Studios
1397,Admax Game
1398,Admia
1399,AdminGame
1400,Admire Digital
1401,Adobe
1402,Adolf Games
1403,Adreamation Games Studio
1404,Adrenasoft Studios
1405,AdriDev
1406,Adriaan de Jongh
1407,Adrian Botana Perez
1408,Adrian Corpuz
1409,Adrian Domagalski
1410,Adrian Fox
1411,Adrian Kaminski
1412,Adrian Loy Studios
1413,Adrian Miasik
1414,Adrian Siska
1415,Adrian Systems
1416,Adrian Torres
1417,Adrian Ubiorski
1418,Adrian Waltrowski
1419,Adriano Cerroni
1420,Adriano Martins
1421,Adriano Silva
1422,Adriel
1423,Adrien
1424,Adrien Chalono
1425,Adrien DITTRICK
1426,Adrien Maxime Jeanneret
1427,Adrien Pierret
1428,Adrián Corbalán
1429,AdroVGames
1430,Adult Swim Games
1431,Adult4Fun
1432,Adus Games
1433,Advance Garde
1434,Advance Nine
1435,Advanced AI Studios Inc
1436,Advanced Gaming
1437,Advanced Interactive Gaming
1438,Advanced Interactive Gaming Ltd.
1439,Advanced Player Game Studio
1440,"Advanced Text Analytics, LLC"
1441,Advent RPG
1442,Adventure Awaits
1443,Adventure Group
1444,Adventure Islands
1445,Adventure Mob
1446,Adventure Productions
1447,Adventure4Life Studios
1448,AdventureFarmVR
1449,Adventurepro Games LLC
1450,Adventurer's Tavern
1451,Adventurers Guild Entertainment
1452,Adventuresity
1453,Adver2Play
1454,Aedian Glair
1455,Aedis Games Inc.
1456,Aegon Games
1457,Aegon Games Ltd
1458,Aemaeth Monster
1459,Aeon Dream Studios
1460,Aeon Soul Interactive
1461,Aeonic Entertainment
1462,Aequalis Studio
1463,Aera Studios
1464,Aergia
1465,Aerial Game Studios
1466,Aerie Digital
1467,Aerilon
1468,Aerilon Studios
1469,Aero Games
1470,AeroRider
1471,AeroSoft GmbH
1472,Aerobox Games
1473,Aerolab Studios LTD
1474,Aerolite Entertainment
1475,Aerolito
1476,Aeromir
1477,AeronGamesStudio
1478,Aerosoft GmbH
1479,Aerthe
1480,Aesir Interactive
1481,Aesthetic Interactive
1482,Aestronauts
1483,Aeternum Game Studios S.L
1484,Aeternum Games
1485,Aeternum Light Studio
1486,Aether Forge
1487,Aether Games Inc.
1488,Aether Studios
1489,Aether and Earth
1490,AethernaGames
1491,Aevin Abstract
1492,Afeel Inc
1493,Afeel inc
1494,Affable Games
1495,Affect3D
1496,Affinity Studios LLC
1497,Affliction Networks
1498,Affordable Care Games
1499,Affordable Cat
1500,Affray Interactive
1501,Afil Games
1502,Afiq Suradi
1503,Afk Pixel Studio
1504,Afloofdev
1505,AfoGames
1506,Afraidies House
1507,African Boy Keita Studio
1508,African boy Keita studio
1509,Afrobeast PTY. LTD.
1510,Afrosquared LLC
1511,After Death Team
1512,After Hours Games
1513,After Nap Games
1514,"After Sunset Games, LLC"
1515,Afterburn
1516,Afterlife Games
1517,Aftermath
1518,Afternoon Games
1519,Afterthought Games
1520,Afterthought LLC
1521,Afterthought Studios
1522,"Aga Pito Studios, LLC"
1523,Agafonoff
1524,Agar
1525,Agaricus Games
1526,Agate
1527,AgaveStrom Inc.
1528,Age
1529,Age of Fear
1530,AgeOfGames
1531,Agecaf
1532,Aged Immortals
1533,Agegame
1534,Agelvik
1535,Agencija SQL
1536,Agency Principle
1537,"Agency Publishing, Inc."
1538,AgencyAgency
1539,Agent 53X
1540,Agent Emerson LLC
1541,Agent Mega
1542,Agent_Jo
1543,Ageofgames
1544,Ager Games
1545,Agger Interactive
1546,Aggressive Combustion
1547,AggressiveKiwi
1548,Aggro Crab
1549,AggroBirdGK
1550,Aggroazteca
1551,Aggroblakh
1552,Agharta Studio
1553,Aghayeva and Ko s.r.o.
1554,Aghko
1555,Agiriko
1556,Aglobex
1557,Agni Gopireddy
1558,Agnuxo
1559,Agoge Studios
1560,Agon Games
1561,Agostta Games
1562,Agustin Eisman Moreno
1563,Ah wu
1564,Ahaha studio
1565,Ahegao Games
1566,Ahlman Game Studio
1567,Ahlman Games
1568,Ahmad R.H.
1569,Ahmed Gamil
1570,Ahmed Jalil
1571,Ahmed Mo'nis
1572,Ahmet Caya
1573,Ahmet Yigitbasi
1574,Ahmet Yusuf Yatkın
1575,Ahmi Games
1576,AhrpuXR
1577,Ahsin Memon
1578,Ahvic
1579,Ai Xia
1580,AiTHER SOFT
1581,Aiaz Marx
1582,"Aidan ""AJ""James Ramsey"
1583,Aidan Andrews
1584,Aidan Garvey
1585,Aidan Miranda
1586,Aidan Strong
1587,Aidan Waite
1588,Aidangig
1589,Aiden Blishen Cuneo
1590,Aiden Bradley
1591,Aiden J Rodgers
1592,Aidil
1593,Aien Studio
1594,Aifir Interactive
1595,Aigi Studios
1596,Aigul Aubanova
1597,Aikasa Collective
1598,Aiki Gaming Studio
1599,Aikio
1600,Ailurux
1601,Aim Theory
1602,Aim VR Studios
1603,Aim to Mite
1604,AimX Sarl
1605,Aimcademy
1606,AimesSoft
1607,Aiming Inc.
1608,Aincvy
1609,Aineko Games
1610,Ainigma_00
1611,AinkOink
1612,Aiocane
1613,Aiolos Studios
1614,Aipim Game Studio
1615,Air Balloon
1616,"Air Viki, LLC"
1617,Airborne Games
1618,Airem
1619,Airerror
1620,Airship Syndicate
1621,AirshipFx
1622,Aisoko Game
1623,Aisten Lab
1624,Aisukaze Studio
1625,AiyO Games
1626,Aiya Games
1627,AjSpeed
1628,Ajay Arora
1629,Ajay Arora Games
1630,Ajesh Nair
1631,AjiGohanGames
1632,Ajolote Dev
1633,"Ajuda Co.,Ltd."
1634,AkDang Games
1635,AkPublish
1636,Akaba Studio
1637,Akalandia
1638,Akamari Games
1639,Akamel Studio
1640,Akamurasaki Games
1641,Akaoni Studio
1642,Akasha Apostles
1643,Akashi game
1644,Akatsuki Games Inc.
1645,Akatsuki Taiwan Inc.
1646,Akechine
1647,Akedo Studio
1648,Akehabara
1649,Akella
1650,AkentGames
1651,Akhir Pekan Studio
1652,Akhror Rakhmatov
1653,Aki
1654,Akie Asami
1655,Akihiko Prince
1656,Akim Games
1657,Akimbo Creations
1658,Akimori Atom
1659,Akio
1660,Akio Kami
1661,Akira Abe
1662,Akiya Research Institute
1663,Akiyamy
1664,Akky-06's Lab
1665,Akmac Industries
1666,AkriGames
1667,AksawShin
1668,Akselerasi Games Indonesia
1669,Akshat Kishore
1670,Aksys Games
1671,Aktamia
1672,Aktamia Games
1673,Aku Games
1674,Akuma Studio
1675,Akumu Games
1676,Akupara Games
1677,Akustiyal Games
1678,Akçay Karaazmak
1679,Al Fine
1680,Al Hasan Sony
1681,Al-Bundy
1682,Al-Miral
1683,Al-kaseeh
1684,AlKorh
1685,Al_Kovac
1686,Alaa Rajab
1687,Alab Toys LLC
1688,Alagard Software
1689,Alain Becam - TGB
1690,Alain Perrin
1691,Alakhaine Specialist Consulting Limited
1692,Alamar's Domain
1693,Alan
1694,Alan Chan
1695,Alan Edwardes
1696,Alan Goff
1697,Alan Guan
1698,Alan Robinson
1699,"Alan-1, Inc."
1700,AlanMoesg
1701,Alander studio
1702,Alarm Studio
1703,Alarming Ladder Studios
1704,Alaska
1705,Alaska Ohdanbu
1706,Alastair John Jack
1707,Alawar
1708,Alawar Casual
1709,Alawar Entertainment
1710,Albatros Softworks
1711,Albatross Idea
1712,Albatross Wirehead
1713,Albaware
1714,Alberoni Martes
1715,Albert Espín
1716,Albert MN.
1717,Albert Stirner Games
1718,Albert.DATA
1719,AlbertFreeman
1720,Alberto Alcides
1721,Alberto Cuevas Alvarez
1722,Alberto Herrera
1723,Alberto Tirelli
1724,AlbiStudios
1725,Albin Bernhardsson
1726,Albino Moose Games
1727,Albino Studio
1728,Albireo Games
1729,Alcateia Entertainment
1730,Alcedo Games
1731,Alcheap Inc.
1732,Alchemical - Angelo Denecke & Ron Kaiser GbR
1733,Alchemist Game Studios LLC
1734,Alchemist Interactive
1735,AlchemistGame
1736,AlchemistsGames
1737,Alchemy Media Publishing
1738,Alchemy Skunkworks
1739,Alchicorp
1740,Alcon Interactive Group
1741,Alcuria Games
1742,Alda Games
1743,Alder Games
1744,Aldinyx
1745,Aldo Campodonico
1746,Aldo Jeffrey
1747,Aldo Mangione
1748,Aldora Games
1749,Aldorlea
1750,Aldorlea Games
1751,Aldrik Ramaekers
1752,AleC Games
1753,Alec Holden
1754,Alec's factory
1755,Aleda Games
1756,Alefe Hifran
1757,Alejandro Calvo
1758,Alejandro Cordara
1759,Alejandro Hernández Ferrero
1760,Alejandro Hervella
1761,Alejandro Moreno
1762,Alejandro Munilla
1763,Alekcake Incorporated
1764,Alekliart
1765,Aleksa Racovic
1766,Aleksandar Dakic
1767,Aleksandar Kuzmanovic Games
1768,Aleksandar Kuzmanovic Games Inc.
1769,Aleksandar Đuričić
1770,Aleksander Ciesielski
1771,Aleksander Dolny
1772,Aleksander Krimsky
1773,Aleksander Vargas
1774,Aleksandr Golovkin
1775,Aleksandr Kotukhov
1776,Aleksandr Mironov
1777,Aleksandr Nagaev
1778,Aleksandr Serdiuk
1779,Aleksandr Serzhantov
1780,Aleksandr Soldatov
1781,Aleksandr Turkin
1782,Aleksandr Zhukov
1783,AleksandrMelnik
1784,Alekse
1785,Aleksei Yarovozov
1786,Aleksey Abramenko
1787,Aleksey Izimov
1788,Aleksey Sidelnikov
1789,Aleksey Skvortsov
1790,AlekseyN
1791,Aleo Games
1792,Aleph Null Ltd.
1793,Aleph One Developers
1794,Aleph=Null
1795,Aleson
1796,Alessandro Guzzo
1797,Alessandro Roberti
1798,Alessandro Silva
1799,Alessandro Tripoli
1800,Alestore Inc.
1801,Aleth Labs
1802,Alevys
1803,Alex
1804,Alex Araujo
1805,Alex Asenbrenner Games
1806,Alex Bair Games
1807,Alex Blintsov
1808,Alex Browne
1809,Alex C. Grey
1810,Alex Carpenter
1811,Alex Cooper
1812,Alex Crafts Bits
1813,Alex Demchenko
1814,Alex Djenkov
1815,Alex Gimson
1816,Alex Golden
1817,Alex Goulder
1818,Alex Grade
1819,Alex Grim
1820,Alex Hall
1821,Alex Hamadey
1822,Alex Hanson-White
1823,Alex Hetherington
1824,Alex Hutkouski
1825,Alex Ilitchev
1826,Alex Jedraszczak
1827,Alex Klexber
1828,Alex Kramer
1829,Alex Le Mesurier
1830,Alex Lemley
1831,Alex Loman
1832,Alex Luna
1833,Alex Mankin
1834,Alex Marcheschi
1835,Alex Mas
1836,Alex Meng
1837,Alex Obatake
1838,Alex Olinkiewicz
1839,Alex RS
1840,Alex Rassloff
1841,Alex Romauld
1842,Alex Rose Games
1843,Alex SK
1844,Alex Suber
1845,Alex Tritt
1846,Alex V
1847,Alex VR
1848,Alex Voxel
1849,Alex Woodcock
1850,Alex Zhang
1851,Alex Zimich
1852,Alex's Granny
1853,Alex-Stefan Neagu
1854,Alex8778
1855,AlexGames
1856,AlexHoratio
1857,AlexSantosWorks
1858,AlexTheCreator
1859,AlexXIIs
1860,Alex_redmiau
1861,Alexander Belik
1862,Alexander Bodén
1863,Alexander Bogdanov
1864,Alexander Boiko
1865,Alexander Briffitt
1866,Alexander Casha
1867,Alexander Cirac Antio
1868,Alexander Conway
1869,Alexander Feinstein
1870,Alexander Frey
1871,Alexander Golke
1872,Alexander Goodwin
1873,Alexander Gromyko
1874,Alexander Horowitz
1875,Alexander Kudryavy
1876,Alexander MacLeod
1877,Alexander Mirdzveli
1878,Alexander Moro
1879,Alexander Rann
1880,Alexander Sablin
1881,Alexander Salcedo
1882,Alexander Semenov
1883,Alexander Shvab
1884,Alexander Spillman
1885,Alexander Tavintsev
1886,Alexander Taylor
1887,Alexander Van den Bulck
1888,Alexander Velazquez
1889,Alexander Voidoc
1890,Alexander Weitzer
1891,Alexander Westwater
1892,Alexander Wick
1893,Alexander Žolnai
1894,Alexandr Bondarenko
1895,Alexandr Borovikov
1896,Alexandr Getmanskiy
1897,Alexandr Sidorov
1898,Alexandr Tactic
1899,Alexandr Versebeliuc
1900,AlexandrandRoman
1901,Alexandre Kadri
1902,Alexandre Martins Pereira
1903,Alexandre Molina
1904,Alexandre Raimbault
1905,Alexandre Rozier
1906,Alexandre Yoshinaga
1907,Alexandress Games
1908,AlexeiMAX
1909,Alexey 'cptnsigh'
1910,Alexey Chernov
1911,Alexey Morozov
1912,Alexey Suslin
1913,Alexey Vershinin
1914,Alexi
1915,Alexio Games
1916,Alexis Angely
1917,Alexis Octavio Colin Ortiz
1918,Alexis Pautrot
1919,Alexis Royce
1920,Alexoid Studio
1921,Alexsandro Andrade
1922,AlexsusDev
1923,Alezzi
1924,Alfa Bravo Inc
1925,Alfa Dynasty
1926,AlfaCore Studio
1927,AlfafarGame
1928,Alfalou
1929,Alfamonk
1930,Alfie Luo
1931,Alfred Lam
1932,AlgoX Interactive Ltd.
1933,Algoji
1934,Algonquin College Capstone Games
1935,Algorocks
1936,AlgumaCoisa Studio
1937,Ali
1938,Ali A.
1939,Ali Alnajjar
1940,Ali Efe IRALI
1941,Ali Kaan BAŞHAN
1942,Ali Kaan Duman
1943,Ali101 Game Studio
1944,Alibi
1945,Alice
1946,Alice & Smith
1947,Alice Cult
1948,Alice Games
1949,Alice Games FZE
1950,Alice Langley
1951,Alice Nowak
1952,Alice Pie
1953,Alice Publication
1954,Aliceledge
1955,Alicesoft
1956,Alien  Science
1957,Alien Big Cat
1958,Alien Cyber Coat
1959,Alien Finger
1960,Alien Intelligence UAB
1961,Alien Jellyfish
1962,Alien Nude LTD
1963,Alien Octopus Studio
1964,Alien Pixel Studios
1965,Alien Shores
1966,AlienGamestudio
1967,AlienStudio
1968,AlienX
1969,Alienguy's Games
1970,Aliens Developers
1971,Aliens games
1972,Alientrap
1973,Aligned Games
1974,AlikArt
1975,AlikArt Studio
1976,AlimoliStudio
1977,Alin Lucian
1978,Alina Digital
1979,AlinoVR
1980,Alioth Studio
1981,Alisa Mey Games
1982,Alisson Araujo
1983,Alister Software
1984,AliveGameStudio
1985,AliveIn Tech Ltd.
1986,Alivextris
1987,Alix
1988,Alkaline Development LLC
1989,Alkame Games
1990,Alkemaize
1991,Alkemi
1992,Alkinoy
1993,All Caps Industries
1994,All Civilized Planets
1995,All Day Breakfast Productions
1996,"All Elite Wrestling, LLC"
1997,"All In Game Co., Limited"
1998,All Nippon Airways
1999,All Parts Connected
2000,All Seeing Eye Games
2001,All Yes Good
2002,All in! Games
2003,All-Seeing Eye
2004,AllIsWrongGames
2005,AllMySkyStudio
2006,Allegorithmic
2007,Allen Dayan
2008,Allen Games
2009,Allenky Games
2010,Alley Catz Games
2011,Alley Rock Games
2012,AlleyInn
2013,Allfather Productions
2014,Allfax
2015,Alliance
2016,Alliance Arts
2017,Alliance Digital Media
2018,Allied Games Inc.
2019,Allosaurus
2020,AlloyStove
2021,Allsvinn
2022,AlluGarage
2023,Allugic LLC
2024,Allusio
2025,Ally Productions LLC
2026,Alman
2027,AlmanGames
2028,Almar
2029,AlmeritGames
2030,Almighty Cow
2031,Almighty Games
2032,Almost Games
2033,Almost Good Studio
2034,Almost Human Games
2035,Almost Human Media
2036,Almost Infinity Games LLC
2037,Almost Playable Games
2038,Almusal
2039,AlmyriganHero
2040,Alon Cohen
2041,Alon Zubina
2042,Alonds
2043,Alone Fox Games
2044,Alone Games
2045,Alongini
2046,AlpaSun Games
2047,Alpar Entertainment
2048,Alpay Akay
2049,Alper Gonen
2050,Alper Sekerci
2051,Alper Tüccar
2052,Alperen Torun
2053,Alpha Blend Interactive
2054,Alpha Foundation
2055,Alpha Graphic Designs
2056,Alpha Lyrae
2057,Alpha Strike Games Limited
2058,Alpha and Iota Games
2059,Alpha unit
2060,Alpha72 Games
2061,AlphaDucky
2062,AlphaGarg
2063,AlphaMonks
2064,AlphaNuts
2065,AlphaSoft LLC
2066,AlphaStarship
2067,Alphaquest Games
2068,Alphatik Inc
2069,Alpheratz*
2070,Alpherior
2071,Alright Peaches Studio
2072,Also Flgaming
2073,Also Jack
2074,Also Saint
2075,Alt Space Games
2076,Alt Studio
2077,AltEvil
2078,AltImage Games
2079,Altabestudio
2080,Altai Entertainment
2081,Altai Game Studio
2082,Altair Games LLC
2083,AltairGamesLLC
2084,AltairRozali
2085,Altaire
2086,Altar Lab
2087,"Altar Virtual Technologies, Inc."
2088,Alter Games Brasil
2089,AlterStaff Inc.
2090,AlterWorlds
2091,Altered Orbit Studios
2092,AlteredPlanets
2093,Alterego Games
2094,Alterindie LLC
2095,Alternate Fantasy Gaming
2096,Alternative Reality Games 2015
2097,Alternative Software
2098,Alternative Software Ltd
2099,Alternative Software Ltd.
2100,AlternativeRealities
2101,Alterran Rumble
2102,AltexGamesStudios
2103,Altfuture
2104,Alto Interactive
2105,Altocorno
2106,Altope Interactive
2107,Altoterras Corporation
2108,Altozose
2109,Altrix Studios
2110,"Altura Logic, LLC"
2111,Aluba Studio
2112,Alvarius Games
2113,"Alvios, Inc."
2114,Always & Forever Computer Entertainment
2115,Always Too Late
2116,Alwin Sänger
2117,AlyStudio
2118,Alyran Games
2119,Alyssium
2120,"Alzan Studios, LLC"
2121,AmSus4Games
2122,AmadeoxH
2123,Amagumo Horn
2124,Amajeto
2125,AmalGame
2126,Amanclo Video Games
2127,Amand.Apps
2128,Amanda Messer
2129,Amanita Design
2130,Amanito Computing
2131,AmanotesJSC
2132,Amaranth Games
2133,Amaren
2134,AmarilloArts
2135,Amaterasu Software
2136,Amateur Sloth
2137,Amaury Hyde
2138,Amayadori Development
2139,Amazastrophic
2140,AmazeVR
2141,Amazing Seasun Games
2142,Amazing VR
2143,Amazon Games
2144,Amazu Media
2145,Amazônia Viva Games
2146,"Amber Garage, Inc."
2147,Amber Pearl
2148,AmberDrop
2149,Ambient DM
2150,Ambiera
2151,Ambiera e.U.
2152,Ambiguous
2153,Ambitious Games
2154,Ambitious Shark
2155,Ameet Sharma
2156,Amelon360
2157,Amelore
2158,Amendment 2 Studios
2159,Amendment One Games
2160,American Catur LLC
2161,American Game Dev
2162,Ameshiko
2163,Amethyst Atelier
2164,Amethyst Ram Studios
2165,Ametist studio
2166,Amfib.io
2167,Amhardcore
2168,Amigo VR
2169,Amigo VR Studio
2170,Amigos 500
2171,Amiguito Studios
2172,Amii Game
2173,Amin Adukov
2174,Amino Acid Studios
2175,Amir Dayyef
2176,Amir Hammoutene
2177,Amir Matouk
2178,Amistech Games
2179,Amjad Yahya
2180,Amk800
2181,AmkZul Media
2182,Amkonius Games
2183,AmmashDev
2184,Ammil
2185,Ammobox Studios
2186,Ammonite Design Studios Ltd
2187,Amnaz Games
2188,Amnedge
2189,Amnon Entertainment
2190,Amon Game Studio
2191,Amonesus Games
2192,Among Giants
2193,Amonga99
2194,Amorous Ursidae
2195,Amortiz Games
2196,Amotoplay
2197,Amped Horizon
2198,Ampersand Game Studios
2199,Amplecti Chao
2200,Amplifier Studios
2201,Amplify Creations
2202,Amrita
2203,Amrita Studio
2204,Amroy Entertainment
2205,Amrun Verlag
2206,Amstad Digital
2207,Amusitronix
2208,Amy Nounou
2209,AmyBeryl
2210,AmyLab
2211,Amythica
2212,Amyvar Production
2213,An Arachnophobe
2214,An Occasional Gamer
2215,An Open Ben
2216,An Otter Team
2217,An00bus
2218,AnAppleChurros
2219,AnGame
2220,AnRaEl
2221,AnaWiki Games
2222,Anabasis
2223,Anaconda Game Studios
2224,Anais Aglais
2225,Analgesic Productions
2226,Analog Casual Studios
2227,Analog Chechen Dudes
2228,Analog Joker LLC
2229,Anamik Majumdar
2230,Ananki Game Studio
2231,Anansi AS
2232,Anaphora Games
2233,Anarch Entertainment
2234,Anarchy Enterprises
2235,Anarchy Games
2236,Anarchy Interactive
2237,Anarchy Softworks LLC
2238,Anarchy97 Games
2239,Anark Studios
2240,Anarkica Games
2241,Anarkis Gaming
2242,Anarky Games
2243,Anaro Games
2244,Anarquico
2245,Anarteam
2246,Anasta
2247,Anate Studio
2248,Anatola Howard
2249,AnatolianOrg
2250,Anatolio
2251,Anatoliy Loginovskikh
2252,Anatoliy Sidorov
2253,Anatoly Konstantinov
2254,Anawiki Games
2255,Anawim Studios
2256,Anaximanes Entertainment
2257,Anazz
2258,Anc Game Entertainment
2259,Ancho
2260,Anchor Entertainment
2261,Anchor Games
2262,Anchor Node
2263,Anchor Reality
2264,Anchora Games
2265,Anchorwatch Games
2266,Anchry Corporation
2267,Ancient Beasts
2268,Ancient Empire Games LLC.
2269,Ancient Forge
2270,Ancient Games DS
2271,Ancient Most High Games
2272,Ancient Newt Games
2273,Ancient Ocean Games
2274,Ancient Pixel
2275,Ancient Pixels
2276,Ancient Scroll
2277,Ancient War Studios
2278,AncientSky Games
2279,Ancyra
2280,And 7 Limited
2281,AndAll Interactive
2282,And_2_Games
2283,Andarija OU
2284,Andarion Games GmbH
2285,Anden Studios
2286,Anden studios
2287,AndeoTEAM
2288,AnderShi
2289,Anders Schou
2290,Anderson do Vale
2291,Andi Liddell
2292,Andi Santagata
2293,Andiks LTD.
2294,Andonis Gaja
2295,Andorf Games
2296,AndrNickGames
2297,Andrade Games
2298,Andrasfi Games
2299,Andre David Dev
2300,Andre Lima
2301,Andre Themistocles
2302,Andrea Bacciu
2303,Andrea Demetrio
2304,Andrea Di Mambro
2305,Andrea Ravasio
2306,Andrealphus Games
2307,Andreaphus Games
2308,Andreas Achim Stange
2309,Andreas Ammer
2310,Andreas Aust
2311,Andreas Britten
2312,Andreas Cavazzini
2313,Andreas Georgiou
2314,Andreas Hager Gaming
2315,Andreas Maschke
2316,Andreas Metz
2317,Andreas Otten
2318,Andreev Worlds
2319,Andrei Fomin
2320,Andrei Ionita
2321,Andrei Patea
2322,Andrei Zanoaga
2323,Andreil Game
2324,Andres Santander
2325,Andrettin
2326,Andrew Bespaly
2327,Andrew C. Wang
2328,Andrew Campi
2329,Andrew Chuprina
2330,Andrew Connelly
2331,Andrew French
2332,Andrew Gardner
2333,Andrew Grbac
2334,Andrew Heymann
2335,Andrew Higgins
2336,Andrew Joseph Smith
2337,Andrew Karppinen
2338,Andrew Maddock
2339,Andrew McDonough
2340,Andrew Molina
2341,Andrew Morrish
2342,Andrew Northey
2343,Andrew Nutter666 Jaggar
2344,Andrew Quist
2345,Andrew R.
2346,Andrew Rios
2347,Andrew Rizzo
2348,Andrew Rodenhiser
2349,Andrew Rowe
2350,Andrew Sepulveda
2351,Andrew Sigmond
2352,Andrew Simon
2353,Andrew Simon Thomas LLC
2354,Andrew Skillett
2355,Andrew Stout
2356,Andrew T Productions
2357,Andrew Tebbe
2358,Andrew Torr
2359,Andrew Vermeulen
2360,Andrew Werkheiser
2361,Andrew Willman
2362,Andrew Yip
2363,AndrewDrumov
2364,AndrewGames
2365,Andrey Chegodaev
2366,Andrey Chudaev
2367,Andrey Larionenko
2368,Andrey Radostev
2369,Andrey Scanarri (Scanarri)
2370,Andrey Zakharov
2371,Andrianov Kirill Viktorovich
2372,Andrii Kozhevin
2373,Andrii Lazariev
2374,Andrii Mishchenko
2375,Andrii Prots
2376,Andris Mikijanskis
2377,Andris game studio
2378,Andrium Games
2379,AndroidGameZoneBd
2380,Andromeda Entertainment
2381,Andromeda Project
2382,Andromede Studio
2383,Andromede games
2384,Andru Caba
2385,Andrzej Cudzilo
2386,Andrzej Gieralt
2387,Andrzej Jozenkow
2388,André Fernandes
2389,André Holtz
2390,André Schleife
2391,Andrés Calva
2392,Andulf Games
2393,Anduo Games
2394,Andwhy
2395,Andy
2396,Andy Church
2397,Andy Howard Games
2398,Andy Jurko
2399,Andy Law
2400,Andy Makes
2401,Andy Mark
2402,Andy Phillips
2403,Andy Sztark
2404,Andy Zelonis
2405,Andyland
2406,Andymente
2407,AndyzziGames
2408,AneaGames
2409,Anefiox
2410,Anegar Games
2411,AnelaGamesStudio
2412,Anemoessa
2413,Anemona Games
2414,Anette Rana
2415,Angad Matharoo
2416,Angel
2417,Angel And Demons
2418,Angel Dev
2419,Angel Light Games
2420,Angel Roldan
2421,Angel Star Studios
2422,Angel T
2423,Angel Torres
2424,Angel Ñeco aka. NecoPlanet
2425,Angela He
2426,Angelo Borou
2427,Angelo Parodi
2428,Angelo Sanchez
2429,Angelo Stambelos
2430,Angels And Demons
2431,Angels Vs Demons
2432,Angelus
2433,Angle Games
2434,AngleRDev
2435,Angry Array
2436,Angry Bunny
2437,Angry Cat Studios
2438,Angry Demon Studio
2439,Angry Giant Games
2440,Angry Goat Games
2441,"Angry Hangar Games, LLC"
2442,Angry Mob Games
2443,Angry Pixel
2444,Angry Seals Games
2445,Angry Skull Studios
2446,Angry Toaster Games
2447,Angry-fromun
2448,Angry.1
2449,Angus
2450,Ani4Bio Animated
2451,AniClash Studios
2452,AniCore Team
2453,Anigrams Productions
2454,Anigtas
2455,AnilinA
2456,Anima Games
2457,Anima Locus
2458,Anima Publishing
2459,Animakemu Games
2460,Animal Control
2461,Animal Mouth
2462,Animal Race Run VR
2463,Animal parkour
2464,Animalle Studio
2465,Animar Games
2466,Animas Games
2467,AnimatBox
2468,Animate Objects
2469,Animation Arts
2470,Animation Catalyst
